2246,"兆",5204,"zhao4","omen/million/million million, trillion","none"
2247,"崖",5199,"yai2/ya2","precipice","none"
2248,"骄",5196,"jiao1","proud/arrogant","none"
2249,"刹",5185,"cha4/sha1","Buddhist monastery or temple/a brief moment, to brake (car)","none"
2250,"鞭",5176,"bian1","a whip or lash/to flog/slash or whip","none"
2251,"芒",5174,"mang2","Miscanthus sinensis","none"
2252,"筋",5170,"jin1","muscle","none"
2253,"聘",5148,"pin4","betrothed/engage (teacher)/hire","none"
2254,"钩",5140,"gou1","entice/hook","none"
2255,"棍",5140,"gun4","stick","none"
2256,"嚷",5138,"rang3","blurt out/to shout","none"
2257,"腺",5132,"xian4","gland","none"
2258,"弦",5117,"xian2","bow string/string of mus. instr., string of mus. instr.","none"
2259,"焰",5116,"yan4","flame","none"
2260,"耍",5109,"shua3","play with/to juggle","none"
2261,"俯",5100,"fu3","look down/stoop","none"
2262,"厘",5096,"li2","one thousandth","none"
2263,"愣",5088,"leng4","to look distracted/to stare blankly/distracted/stupefied/blank","none"
2264,"厦",5083,"sha4/xia4","tall building, tall building","none"
2265,"恳",5081,"ken3","earnest","none"
2266,"饶",5079,"rao2","(surname)/to spare","none"
2267,"钉",5059,"ding1/ding4","nail","none"
2268,"寡",5049,"gua3","few/widowed","none"
2269,"憾",5036,"han4","regret","none"
2270,"摔",5035,"shuai1","throw on ground/to fall","none"
2271,"叠",5027,"die2","fold up/repeat","none"
2272,"惹",5018,"re3","to provoke/to exasperate/to annoy","none"
2273,"喻",5012,"yu4","allegory","none"
2274,"谱",5009,"pu3","chart/list/score (music)/spectrum (math.)(phys.)","none"
2275,"愧",5008,"kui4","ashamed","none"
2276,"煌",5002,"huang2","brilliant","none"
2277,"徽",5000,"hui1","insignia","none"
2278,"溶",4998,"rong2","dissolve","none"
2279,"坠",4980,"zhui4","fall","none"
2280,"煞",4969,"sha1/sha4","decrease/tighten, baleful/bring to a stop/very","none"
2281,"巾",4967,"jin1","towel","none"
2282,"滥",4964,"lan4","excessive/indiscriminate","none"
2283,"洒",4961,"sa3","spill/sprinkle","none"
2284,"堵",4960,"du3","stop up","none"
2285,"瓷",4955,"ci2","chinaware/porcelain","none"
2286,"咒",4931,"zhou4","put a curse on","none"
2287,"姨",4928,"yi2","one's mother's sister/aunt","none"
2288,"棒",4917,"bang4","a stick/club or cudgel/smart/capable/strong","none"
2289,"郡",4912,"4-Jun","canton/county/region","none"
2290,"浴",4911,"yu4","bath/to bathe","none"
2291,"媚",4909,"mei4","flatter/charm","none"
2292,"稣",4907,"su1","revive","none"
2293,"淮",4903,"huai2","name of a river","none"
2294,"哎",4887,"ai1","an interjection/hey/lookout/why etc","none"
2295,"屁",4884,"pi4","to break wind/to fart","none"
2296,"漆",4884,"qi1","paint/lacquer","none"
2297,"淫",4879,"yin2","excessive/wanton/lewd/kinky/obscene","none"
2298,"巢",4874,"chao2","nest","none"
2299,"吩",4866,"fen1","leave instructions/to order","none"
2300,"撰",4863,"zhuan4","compose/compile, compose/compile/discourse in praise","none"
2301,"啸",4850,"xiao4","to hiss/to whistle","none"
2302,"滞",4850,"zhi4","sluggish","none"
2303,"玫",4839,"mei2","rose","none"
2304,"硕",4819,"shuo4","large/big","none"
2305,"钓",4813,"diao4","to fish with a hook and bait","none"
2306,"蝶",4811,"die2","butterfly","none"
2307,"膝",4809,"xi1","knee","none"
2308,"姚",4806,"yao2","Yao (a surname)","none"
2309,"茂",4798,"mao4","luxuriant","none"
2310,"躯",4797,"qu1","human body","none"
2311,"吏",4795,"li4","minor official","none"
2312,"猿",4793,"yuan2","ape","none"
2313,"寨",4783,"zhai4","stronghold/stockade","none"
2314,"恕",4779,"shu4","forgive","none"
2315,"渠",4769,"qu2","big/stream or canal/drain/ditch","none"
2316,"戚",4756,"qi1","ashamed/grief, (surname)/relative","none"
2317,"辰",4755,"chen2","5th earthly branch/7-9 a.m.","none"
2318,"舶",4743,"bo2","sea-going vessels/ship","none"
2319,"颁",4742,"ban1","promulgate/send out/issue/to grant or confer","none"
2320,"惶",4730,"huang2","frightened","none"
2321,"狐",4718,"hu2","fox","none"
2322,"讽",4713,"feng4/feng3","satirize","none"
2323,"笨",4712,"ben4","stupid/foolish/silly/slow-witted/clumsy","none"
2324,"袍",4710,"pao2","gown (lined)","none"
2325,"嘲",4709,"chao2/zhao1","ridicule/mock, to ridicule","none"
2326,"啡",4688,"fei1","coffee","none"
2327,"泼",4688,"po1","splash/to spill","none"
2328,"衔",4684,"xian2","hold in mouth, hold in mouth/nominal office","none"
2329,"倦",4682,"juan4","tired","none"
2330,"涵",4681,"han2","contain","none"
2331,"雀",4675,"qiao1/qiao3/que4","lentigo, bird, bird","none"
2332,"旬",4671,"xun2","ten days/ten years","none"
2333,"僵",4668,"jiang1","rigid/deadlock/stiff (corpse), stiff (corpse)","none"
2334,"撕",4668,"si1","to tear","none"
2335,"肢",4651,"zhi1","limb","none"
2336,"垄",4642,"long3","monopolize","none"
2337,"夷",4638,"yi2","a barbarian","none"
2338,"逸",4638,"yi4","escape/leisurely/outstanding","none"
2339,"茅",4637,"mao2","(surname)/thatch","none"
2340,"侨",4633,"qiao2","emigrant/reside abroad","none"
2341,"舆",4628,"yu2","carriage/sedan chair/world","none"
2342,"窑",4611,"yao2","kiln/oven","none"
2343,"涅",4601,"nie4","blacken","none"
2344,"蒲",4595,"pu2","calamus","none"
2345,"谦",4588,"qian1","modest","none"
2346,"杭",4583,"hang2","(surname)/Hangzhou","none"
2347,"噢",4582,"o1","Oh!","none"
2348,"弊",4579,"bi4","detriment/fraud/harm/defeat","none"
2349,"勋",4568,"xun1","medal/merit","none"
2350,"刮",4565,"gua1","to scrape/to blow, blow (of the wind)","none"
2351,"郊",4565,"jiao1","suburb","none"
2352,"凄",4552,"qi1","intense cold/mournful, sorrowful","none"
2353,"捧",4533,"peng3","hold or offer with both hands","none"
2354,"浸",4529,"jin4","immerse/soak/steep","none"
2355,"砖",4512,"zhuan1","brick","none"
2356,"鼎",4507,"ding3","tripod","none"
2357,"篮",4490,"lan2","basket/goal","none"
2358,"蒸",4443,"zheng1","to steam","none"
2359,"饼",4439,"bing3","round flat cake/cookie/cake/pastry","none"
2360,"亩",4439,"mu3","about 1/6 acre (M)","none"
2361,"肾",4437,"shen4","kidney","none"
2362,"陡",4421,"dou3","steep","none"
2363,"爪",4419,"zhua3/zhao3","claw","none"
2364,"兔",4418,"tu4","rabbit","none"
2365,"殷",4417,"yan1/yin1/yin3","dark red, (surname)/dynasty/flourishing, roll of thunder","none"
2366,"贞",4414,"zhen1","chaste","none"
2367,"荐",4406,"jian4","recommend (a person)","none"
2368,"哑",4406,"ya1/ya3","(onomat.), dumb/mute","none"
2369,"炭",4405,"tan4","carbon/charcoal","none"
2370,"坟",4402,"fen2","a grave","none"
2371,"眨",4393,"zha3","wink","none"
2372,"搏",4392,"bo2","fight/combat/seize","none"
2373,"咳",4390,"hai1/ke2","sound of sighing, cough","none"
2374,"拢",4390,"long3","collect/draw near to","none"
2375,"舅",4385,"jiu4","maternal uncle","none"
2376,"昧",4375,"mei4","conceal/dark","none"
2377,"擅",4372,"shan4","usurp/without authority","none"
2378,"爽",4368,"shuang3","invigorating/straightforward/frank/open/bright/clear","none"
2379,"咖",4366,"ka1","coffee","none"
2380,"搁",4359,"ge1","to place","none"
2381,"禄",4356,"lu4","good fortune/official salary","none"
2382,"雌",4355,"ci2","female","none"
2383,"哨",4354,"shao4","a whistle/sentry","none"
2384,"巩",4344,"gong3","secure/solid","none"
2385,"绢",4335,"juan4","thick but loosely woven silk","none"
2386,"螺",4327,"luo2","screw/snail","none"
2387,"裹",4322,"guo3","wrap around","none"
2388,"昔",4320,"xi1","past/former","none"
2389,"轩",4304,"xuan1","covered carriage/pavilion","none"
2390,"谬",4290,"miu4","absurd/erroneous","none"
2391,"谍",4274,"die2","to spy","none"
2392,"龟",4265,"gui1","tortoise/turtle","none"
2393,"媳",4262,"xi2","daughter in law","none"
2394,"姜",4261,"jiang1","(surname)/ginger, ginger","none"
2395,"瞎",4260,"xia1","blind","none"
2396,"冤",4243,"yuan1","injustice/to wrong","none"
2397,"鸦",4236,"ya1","crow","none"
2398,"蓬",4225,"peng2","(grass)/disheveled","none"
2399,"巷",4221,"xiang4","lane/alley","none"
2400,"琳",4218,"lin2","gem","none"
2401,"栽",4215,"zai1","to force/to stick in/to plant","none"
2402,"沾",4201,"zhan1","infected by/moisten/receive favors, moisten","none"
2403,"诈",4200,"zha4","crafty/dishonest","none"
2404,"斋",4194,"zhai1","a fast/studio","none"
2405,"瞒",4191,"man2","conceal from","none"
2406,"彪",4186,"biao1","a tiger-cat/stripes/streaks/veins","none"
2407,"厄",4184,"e4","distressed","none"
2408,"咨",4180,"zi1","consult","none"
2409,"纺",4175,"fang3","spin","none"
2410,"罐",4169,"guan4","can/jar/pot","none"
2411,"桶",4167,"tong3","pail/bucket/bin/barrel","none"
2412,"壤",4165,"rang3","soil/earth","none"
2413,"糕",4142,"gao1","cake","none"
2414,"颂",4142,"song4","to praise","none"
2415,"膨",4141,"peng2","swollen","none"
2416,"谐",4135,"xie2","harmonious","none"
2417,"垒",4134,"lei3","rampart","none"
2418,"咕",4132,"gu1","mutter","none"
2419,"隙",4130,"xi4","crack/occasion for dislike","none"
2420,"辣",4124,"la4","hot (spicy)/pungent","none"
2421,"绑",4112,"bang3","to tie/bind or fasten together","none"
2422,"宠",4108,"chong3","to love/to pamper/to spoil/to favor","none"
2423,"嘿",4102,"hei1","hey","none"
2424,"兑",4101,"dui4","to cash","none"
2425,"霉",4098,"mei2","bacteria/fungi/moldy","none"
2426,"挫",4089,"cuo4","be obstructed/fail/oppress/repress/lower the tone/bend back/dampen","none"
2427,"稽",4085,"ji1/qi3","inspect/check, bow to the ground","none"
2428,"辐",4084,"fu2","spoke of a wheel","none"
2429,"乞",4073,"qi3","beg","none"
2430,"纱",4069,"sha1","cotton yarn/muslin","none"
2431,"裙",4062,"qun2","skirt","none"
2432,"嘻",4056,"xi1","laugh/giggle","none"
2433,"哇",4055,"wa1/wa","sound of child's crying","none"
2434,"绣",4046,"xiu4","to embroider","none"
2435,"杖",4037,"zhang4","cane, walking stick","none"
2436,"塘",4033,"tang2","pond","none"
2437,"衍",4031,"yan3","to spread out/to develop/to overflow/to amplify","none"
2438,"轴",4011,"zhou2/zhu2","axis/axle, axis/axle","none"
2439,"攀",3998,"pan1","climb up/pull","none"
2440,"膊",3989,"bo2","shoulder/upper arm","none"
2441,"譬",3985,"pi4","give an example","none"
2442,"斌",3981,"bin1","ornamental/refined","none"
2443,"祈",3965,"qi2","implore/pray/please","none"
2444,"踢",3959,"ti1","kick/play (football or soccer)","none"
2445,"肆",3956,"si4","four (fraud-proof)/market","none"
2446,"坎",3948,"kan3","pit/threshold","none"
2447,"轿",3942,"jiao4","sedan chair","none"
2448,"棚",3929,"peng2","shed","none"
2449,"泣",3929,"qi4","to sob","none"
2450,"屡",3925,"lu:3/lv3","time and again","none"
2451,"躁",3917,"zao4","hot-tempered/impatient","none"
2452,"邱",3912,"qiu1","(surname)/mound","none"
2453,"凰",3911,"huang2","phoenix","none"
2454,"溢",3909,"yi4","overflow","none"
2455,"椎",3888,"chui2/zhui1","a hammer, spine","none"
2456,"砸",3881,"za2","smash/smashed","none"
2457,"趟",3879,"tang4","a time/a trip","none"
2458,"帘",3875,"lian2","wine shop sign","none"
2459,"帆",3874,"fan1","sail","none"
2460,"栖",3867,"qi1/xi1","to roost/to inhabit/to stay/habitat, to roost/to inhabit/to stay/habitat","none"
2461,"窜",3865,"cuan4","flee/escape/run away/leap","none"
2462,"丸",3847,"wan2","pill","none"
2463,"斩",3844,"zhan3","behead/chop","none"
2464,"堤",3840,"di1","dike","none"
2465,"塌",3839,"ta1","collapse","none"
2466,"贩",3837,"fan4","deal in/trade in/to peddle/to sell","none"
2467,"厢",3837,"xiang1","box (in theater)/side room","none"
2468,"掀",3831,"xian1","lift (cover)","none"
2469,"喀",3830,"ka1","(onomat.)","none"
2470,"乖",3828,"guai1","(of a child) obedient, well-behaved/clever","none"
2471,"谜",3828,"mi2","riddle","none"
2472,"捏",3824,"nie1","to pinch (with one's fingers)/to knead/to make up","none"
2473,"阎",3823,"yan2","(surname)/gate of village","none"
2474,"滨",3811,"bin1","shore/beach/coast/bank","none"
2475,"虏",3811,"lu3","take captive","none"
2476,"匙",3809,"chi2/shi","spoon","none"
2477,"芦",3806,"lu2","rush/reed/Phragmites communis","none"
2478,"苹",3805,"pin2/ping2","marsiliaceae/clover fern, (artemisia)/duckweed, apple","none"
2479,"卸",3795,"xie4","unload/take off","none"
2480,"沼",3791,"zhao3","pond/pool","none"
2481,"钥",3772,"yao4/yue4","key, key","none"
2482,"株",3771,"zhu1","(a measure word, use with plants)/trunk of tree","none"
2483,"祷",3769,"dao3","prayer/pray/supplication","none"
2484,"剖",3767,"pou1","to cut","none"
2485,"熙",3766,"xi1","prosperous/splendid","none"
2486,"哗",3759,"hua1/hua2","crashing sound, cat-calling sound/clamor/noise, clamor/noise","none"
2487,"劈",3759,"pi1/pi3","hack/chop/split open, split in two/divide","none"
2488,"怯",3759,"qie4","afraid/rustic","none"
2489,"棠",3758,"tang2","cherry-apple","none"
2490,"胳",3753,"ge1","armpit","none"
2491,"桩",3746,"zhuang1","item/stump/stake/pile","none"
2492,"瑰",3744,"gui1","(semi-precious stone)/extraordinary","none"
2493,"娱",3740,"yu2","amuse","none"
2494,"娶",3733,"qu3","take a wife","none"
2495,"沫",3731,"mo4","foam/suds","none"
2496,"嗓",3724,"sang3","throat/voice","none"
2497,"蹲",3720,"dun1","crouch/squat","none"
2498,"焚",3718,"fen2","burn","none"
2499,"淘",3718,"tao2","cleanse/eliminate/to clean out/to wash","none"
2500,"嫩",3707,"nen4","tender/soft","none"
2501,"韵",3705,"yun4","rhyme","none"
2502,"衬",3700,"chen4","give alms/underwear/to line/lining/contrast/assist","none"
2503,"匈",3700,"xiong1","Hungary/thorax/chest","none"
2504,"钧",3698,"1-Jun","30 catties/great/your (hon.)","none"
2505,"竖",3698,"shu4","(straight down character stroke)/to erect/vertical","none"
2506,"峻",3688,"4-Jun","steep","none"
2507,"豹",3683,"bao4","leopard/panther","none"
2508,"捞",3681,"lao1","fish up","none"
2509,"菊",3676,"ju2","chrysanthemum","none"
2510,"鄙",3670,"bi3","rustic/low/base/mean","none"
2511,"魄",3664,"po4","soul","none"
2512,"兜",3663,"dou1","pocket","none"
2513,"哄",3660,"hong1/hong3/hong4","resound with laughter, deceive/coax, have a hilarious time/riot","none"
2514,"颖",3658,"ying3","clever/gifted","none"
2515,"镑",3657,"bang4","pound (sterling)","none"
2516,"屑",3655,"xie4","crumbs/filings/worth while","none"
2517,"蚁",3653,"yi3","ant","none"
2518,"壶",3652,"hu2","pot/(a measure word)","none"
2519,"怡",3649,"yi2","harmony/pleased","none"
2520,"渗",3647,"shen4","to seep/to ooze/to horrify","none"
2521,"秃",3640,"tu1","bald/blunt","none"
2522,"迦",3637,"jia1","Buddha/Shakyamuni","none"
2523,"旱",3636,"han4","drought","none"
2524,"哟",3635,"yo/yo1","(interj) Oh, sound made when expressing surprise/(idiom) used at end of sentence as an exclamation","none"
2525,"咸",3627,"xian2","all/in all cases/salty, salty","none"
2526,"焉",3626,"yan1","where/how","none"
2527,"谴",3619,"qian3","punishment/scold","none"
2528,"宛",3619,"wan3","(surname)/similar/winding","none"
2529,"稻",3607,"dao4","paddy/rice","none"
2530,"铸",3604,"zhu4","cast metals/to coin (money)","none"
2531,"锻",3596,"duan4","forge/wrought/to discipline","none"
2532,"伽",3596,"qie2/ga1","(phonetic)","none"
2533,"詹",3595,"zhan1","(surname)/excellent/verbose","none"
2534,"毙",3588,"bi4","die violently","none"
2535,"恍",3584,"huang3","disappointed/flurried/indistinct","none"
2536,"贬",3580,"bian3","to diminish/to demote/reduce or devaluate/disparage/censure/depreciate","none"
2537,"烛",3578,"zhu2","candle","none"
2538,"骇",3577,"hai4","astonish/startle","none"
2539,"芯",3568,"xin1","lamp pith/core","none"
2540,"汁",3564,"zhi1","juice","none"
2541,"桓",3551,"huan2","(surname)/Sapindus mukurosi","none"
2542,"坊",3546,"fang1","subdivision of a city","none"
2543,"驴",3532,"lu:2/lv2","donkey","none"
2544,"朽",3526,"xiu3","rotten","none"
2545,"靖",3521,"jing4","pacify/quiet","none"
2546,"佣",3517,"yong1/yong4","hire/servant, commission (for middleman)","none"
2547,"汝",3503,"ru3","thou","none"
2548,"碌",3497,"lu4","laborious/small stone/to record/to tape/to write down/to hire/to employ","none"
2549,"迄",3496,"qi4","as yet/until","none"
2550,"冀",3487,"ji4","Hebei/to hope","none"
2551,"荆",3479,"jing1","(surname)/thorns/brambles","none"
2552,"崔",3476,"cui1","(surname)/high mountain/precipitous","none"
2553,"雁",3474,"yan4","wild goose","none"
2554,"绅",3472,"shen1","member of gentry","none"
2555,"珊",3465,"shan1","coral","none"
2556,"榜",3458,"bang3","a notice or announcement/a list of names/public roll of successful examinees","none"
2557,"诵",3447,"song4","read aloud","none"
2558,"傍",3444,"bang1/bang4","near (approaching), near/nestle","none"
2559,"彦",3437,"yan4","accomplished/elegant","none"
2560,"醇",3433,"chun2","rich/pure/good wine/sterols","none"
2561,"笛",3409,"di2","flute","none"
2562,"禽",3408,"qin2","birds/fowl","none"
2563,"勿",3400,"wu4","do not","none"
2564,"娟",3385,"juan1","beautiful/graceful","none"
2565,"瞄",3383,"miao2","to aim","none"
2566,"幢",3376,"chuang2/zhuang4","(measure word for houses)/tents","none"
2567,"寇",3354,"kou4","bandit","none"
2568,"睹",3346,"du3","observe/see","none"
2569,"贿",3346,"hui4","bribe/bribery","none"
2570,"踩",3343,"cai3","step upon/tread on/stamp","none"
2571,"霆",3342,"ting2","clap of thunder","none"
2572,"呜",3341,"wu1","(onomat. for humming)","none"
2573,"拱",3339,"gong3","fold hands in salute/to arch","none"
2574,"妃",3338,"fei1","imperial concubine","none"
2575,"蔑",3330,"mie4","belittle/nothing","none"
2576,"谕",3330,"yu4","order (from above)","none"
2577,"缚",3326,"fu2/fu4","to bind/to tie","none"
2578,"诡",3323,"gui3","sly/crafty","none"
2579,"篷",3315,"peng2","sail","none"
2580,"淹",3315,"yan1","drown/submerge","none"
2581,"腕",3314,"wan4","wrist","none"
2582,"煮",3313,"zhu3","to cook/to boil","none"
2583,"倩",3311,"qian4","niece/plagiarize/winsome","none"
2584,"卒",3306,"cu4/zu2","abruptly/hurriedly, die/soldier","none"
2585,"勘",3303,"kan1","to investigate/to survey/to collate","none"
2586,"馨",3281,"xin1","fragrant","none"
2587,"逗",3271,"dou4","linger","none"
2588,"甸",3270,"dian4","imperial domain/suburb","none"
2589,"贱",3270,"jian4","inexpensive/lowly","none"
2590,"炒",3260,"chao3","saute/pan-fry/to fry/fried","none"
2591,"灿",3254,"can4","glorious/bright/brilliant/lustrous/resplendent","none"
2592,"敞",3248,"chang3","spacious/uncovered","none"
2593,"蜡",3246,"la4","candle/wax","none"
2594,"囚",3242,"qiu2","prisoner","none"
2595,"栗",3240,"li4","afraid/trembling, (surname)/chestnut","none"
